Network;Silo;Vault;Address;Type;Net Deposited Assets;Debt;Claim Amount;Symbol
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x788c919c3d9570bc5136fee667342325cf97d81f;eoa;0;0;138,033849;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x78262c9680ff0b15484d78c413aa209620320848;eoa;0;0;231,880998;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x4e70da7763efc96b6594a0b7294905181758d764;eoa;0;0;2636,22243;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x6c2e73d510d9df0b154bb8a0abca71d2ceb27883;eoa;0;0;766,250931;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xdfb9323b7f30472acec5b45a0723f1f4e87a30e4;eoa;0;0;1004,007917;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x7373c7a3d3558a1f9c3110cfed4f0d635358ab81;eoa;0;0;10,18098;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xa8a9bba468acf4a81ad7dc7dbdc81ff165347843;eoa;0;0;438,856341;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x69f6becb2d4ca0e67d486b771c8ab1ddef64dc5f;eoa;0;0;743,578841;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xd5bd7f39bbf4d48eada53d67384d81ece340a7d6;eoa;0;0;79,613211;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xa7bfa7859b47843e6960dc3de78a508cdc3cf4be;eoa;0;0;286,223722;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xd4afb5c5e7087a0c2127e04340b1b4b17a88f527;eoa;0;0;174,915581;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x98716900217b60577dc869f9d29c800be621a1d0;eoa;0;0;1374,831306;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xc947bb0f5714406695094a89206bbbcc96e47feb;eoa;0;0;1305,515385;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x27fae9d8f186651a0e6fe084cd4feaaf2533d9f1;eoa;0;0;67,793581;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x5c2c6245f4c2bfaff3f7925bcf549cb35bd90b89;eoa;0;0;575,395286;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x336ded07aca055ca6789c56b4d86d645a8551674;eoa;0;0;17,096909;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x2caeaee63995ec12ea73535f099384a0f618043e;eoa;0;0;0,577129;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x913a6974be87aaa8f2f6421f7f74bf54e01d55ac;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x098ddb5f48ad1daa5f691c4b2ad6360e45a22747;eoa;0;0;1109,441934;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x65cec720ac2ee4e2a3ded3f6617332b373bccf27;eoa;0;0;120,137842;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xae966155e41f012601340f9aa8e65d5ad085a928;Gnosis Safe;0;0;505,834064;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xb392e9ba2af08681e8a68394e2e37ff6ab99eea7;eoa;0;0;4874,151552;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xb2ac00fc63e98b69ea8154fe025661222a68f659;eoa;0;0;789,298166;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x286e07e3038c42bddee38ff56c4f18c384d7b3c1;eoa;0;0;12,78287;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x0c82abe3d9e8303ea3903377f8d43eb9a1048a5f;eoa;0;0;403,955291;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xccd08c9520998b47b31c3768690ec6c1193cdc69;eoa;0;0;276,778258;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xfa82fdea356140d73a0c7af6f03e09c9f0437752;eoa;0;0;140,258029;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xf067db281cd063898363e7d8084588ae7d8d84b8;eoa;0;0;0,39737;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x41e16b3d6415c0f8889fa38de5c21e6384710f73;eoa;0;0;580,090205;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x57d3ec60f3b3570980ed8d0ae8a39513b500901c;eoa;0;0;519,110366;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xe46ed44c35657112963f6b4ad02333715a81c06e;eoa;0;0;975,015851;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x668f50cf1beb66992f383a69785338b6a6e3eb4a;eoa;0;0;10,473636;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xedeed75328937a17749c1a59772e2ec79eb51314;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xa847bf87b63971781b8510a83393a5f348d7faf6;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x44e40383557a865abaf9ef10854d045e254df9e8;eoa;0;0;79,750628;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x3c66773a87bab490753130783b6c63f448417bd8;eoa;0;0;941,944987;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x5ddfbcc852e9ffc43d7f58787fb95c9ca246144d;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x8b571176b40617a9873629b0f09bd75913c315cd;Gnosis Safe;0;0;16020,448899;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x3c2b806f0905a1f406410c1a2607a319a4235b68;eoa;0;0;212,832423;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x137612879ad1fa9534e4e3e157038a1b90fb78cd;eoa;0;0;112,75827;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xaf9b12f501a2fedbb5474d0bcb5cbfa080a62e30;eoa;0;0;13,57194;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xdcd2438589a7853b879acf053fb27322aae53de2;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xcf4e19fef1178d82e02accd35636d58b7f63daac;eoa;0;0;401,68362;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xbda60450c621dce18a5a3f0c35697e26f0312a10;eoa;0;0;2,074529;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x224b920120ad0c30aedb5afd01056405ec8e00f8;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x1a04cd20286a45607e0fd47a43277ea6ca941687;eoa;0;0;-0,000005;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xcc007529b5558bd07922eb407f08fe4fa5b1ad24;eoa;0;0;2,087845;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x5eab65418822d8e904bf0a9dc41b95e5a6ed503e;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0x008df63a1457c5e9ebdbf2cf05435343adf7282a;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xb720e4f410fce9fd4491965da65ba5abb9fd6419;eoa;0;0;8,351382;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6bc16b79c469b94cdd25f3e2334dd4fee47a581;0xfe4dadb67e12111f1346c424bf12965bccfc60ac;eoa;0;0;0,066252;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x000000000000000000000000000000000000dead;eoa;0,008163;0;-213,865697;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x089204d6aa0f1d0dfec37f2cb845f6226b6f0c65;eoa;0,038748;0;0,038748;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x08b776a6907303558433be9b9583f21d41a58dfd;eoa;0,007237;0;-191,932563;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x0e5b9bb138a1db16bc604c7742194f94e4a359d2;eoa;0,000637;0;-16,906563;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x1699bf76d30bd7813564e35fa786d7a967958a04;eoa;0,011751;0;-311,652349;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x1dcdc58b6ee3a9751cd19eeef4c2637cb86f55e1;eoa;0,019148;0;-507,801552;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x2165cc15c59527b05f70c9ab504f47bf8e7ac31d;eoa;0,000008;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x227f982ea2d57ce251bb5bb39a41629f818ff834;eoa;0,00044;0;-11,545139;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x23b83c2821d1e9fe5c40ce3c014d2420f2f1eeb7;eoa;0,081121;0;-2151,292679;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x262557c8228758ecb6253caa5ba52568f079ce97;eoa;0,00107;0;-28,39253;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x2f07db372654c5d34a0e2bf85111c55c531e2858;eoa;0,000014;0;-0,391586;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x3c7bc2bf27e0a91ecd97dba1325af61e4cf47efd;eoa;0,000003;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x3f73ccb6be932bd607393de5328088dd4f6b6746;eoa;0,001021;0;0,001021;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x403aa65f7f1e2d4b3bf3ec94343b3b1a1ab9341a;eoa;0,000737;0;-19,568463;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x63284c54a82ca1785a0a03fa8402efd735edb333;eoa;0,003433;0;0,003433;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x7387bf434cb00872d3aefc0ee4c662f0ad70bbdf;eoa;0,007396;0;-158,143436;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x857d3205d8bce7f7ad4ae7dff122b289f0ee02e5;eoa;0,003378;0;0,000009;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x88888887c3ebd4a33e34a15db4254c74c75e5d4a;eoa;0,000077;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x88fb689146b3c635b0621ad67f9bb9a7ea8becc9;eoa;0,000252;0;0,000252;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x8ff5a472fa9f04476eae98cb58b8d004bfed6eb0;eoa;0,001481;0;-39,284719;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x8ffada29cc553655313ac823ce414429ddfc08c7;eoa;0,001365;0;-36,201535;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x91d9c060f7c8a344976a8b5e695de96596cfb7c7;eoa;0,000358;0;-9,503442;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x928a58fb7e9f9ac2e0541f747acd29870c04d198;eoa;0,005309;0;-140,797291;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xa61d9946974adcd77e2965686c5c25845fd80c87;eoa;0,008647;0;-229,322453;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xa9eaef87c01b4c46a691862c7ba94401394b8b9c;eoa;0,000596;0;0,000596;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xb1c9f2643f55a564baf02945c37af1a1e307506a;eoa;0,000035;0;-0,941365;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xb46bbe83db7847b7aca6109351257cd0821c2f11;eoa;0,029353;0;-778,428347;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xb5c443bc3c15003d85ec77f526d1aff5343ed4b7;eoa;0,000593;0;-15,731207;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xb81d739df194fa589e244c7ff5a15e5c04978d0d;eoa;0,037673;0;-999,070227;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xbc7839dd75f428e6401c872a051dd6ef1fb67885;eoa;0,064606;0;-1713,326994;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xbe11ca34256282b23d6523d464a7db30920fb7dc;eoa;0,018079;0;-479,460021;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xbe838a012d83d595995d19753dc56db266512548;eoa;0,003198;0;0,003198;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xbea1bb2346ff1c9942120586df31ebf98d880284;eoa;0,000003;0;-19,336438;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xc1dd99f39d9504af370f36283303cdc86dbebb68;eoa;0,072708;0;-1928,202892;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xc3ad78caa7984ecabb06c6bd4934c3d8e9efd593;eoa;0,037641;0;-998,236359;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xc8bf40263577a4d42c074bc060773e761a30709b;eoa;0,008267;0;-219,248933;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xccd08c9520998b47b31c3768690ec6c1193cdc69;eoa;0,003725;0;0,003725;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xd5cbc6802af3cca5a3ed0fd5718b43d8c75ca6a4;eoa;0,003038;0;-80,574462;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xe173cc94d4755b72eb9196cf50dbcd2cba54e348;eoa;0,033414;0;-886,148586;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xf61ba3429be93e78eacd126eb0d9f3cf52aed8f2;eoa;0,007417;0;-196,698383;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xf7044e57bcd224cca81378c5d636194d228f1353;eoa;0,606768;0;-16091,205132;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xf8e85fd6a2a73a5d2cc9df4209ac0c1dc16e15a4;eoa;0,00002;0;-0,53918;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xfd1d918196c4586a7d58cb75f1acae330ff5f348;eoa;0,084883;0;-2251,073317;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xff5c79e09d12297454d5a31ddd63da26c8d37fb8;eoa;0,029923;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xbc25dd0ea26746fa4cf156c62ad7c8a3c35fe66b;eoa;0;0;-0,203898;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xe787a09d04d9289c580b677d9de48b4af40ff777;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xb39ae9b4f972c32e1fd1d032e1b2d7949627dae9;eoa;0;0;-0,000009;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xf06b3310486f872ab6808f6602af65a0ef0f48f8;eoa;0;0;-17,921125;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xfd582d41fcc008ff5cbd2996043de3ce25e7543e;eoa;0;0;-71,684497;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xd15fe25ed0dba12fe05e7029c88b10c25e8880e3;contract_other;0;0;0,000018;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xa51b1bc907fe0a6bc6538c5c56472c1d9c60de23;eoa;0;0;-0,205793;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x00c4168dd6736e9850f50af8f3b6b5c113107e1a;eoa;0;0;-0,205793;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x85378cdccf0aed81fb31cb19529156c0444546f4;eoa;0;0;-0,205793;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xfd505e85b66ad71d51c973753e6a82b1f513192f;eoa;0;0;-0,205793;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xea5e5c2a920df3a960f7abe3dce61bb497266622;eoa;0;0;-0,0205;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xb00fdb173e21de18f65f94101035d206e67cc915;eoa;0;0;-0,0205;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x39ea1a9f8caa308ebb3f9da4829f1fff7b74b72c;eoa;0;0;-0,0205;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xc50965e638cf07fb735d48d40c53c8e64c2add7c;eoa;0;0;-0,0205;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xe1063fa58952fa22b17852910fc88ce46909d197;eoa;0;0;-0,0205;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xfcbc2095e8939e691f84c3fd56a90c84649d139e;eoa;0;0;-0,0205;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x8d4d19405ba352e4767681c28936fc0a9a8c8dfe;eoa;0;0;-4,117746;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x8added25f8cce417c1e19aad91fb6ddcb9917d2c;eoa;0;0;-2,058823;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x1ff60e85852ac73cd05b69a8b6641fc24a3fc011;eoa;0;0;-2,058823;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x39de56518e136d472ef9645e7d6e1f7c6c8ed37b;eoa;0;0;0,000077;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xd0564bb97b8fd5c1e3944e29070e483d45005928;eoa;0;0;0,000077;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x098ddb5f48ad1daa5f691c4b2ad6360e45a22747;eoa;0;0;0,000077;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x862001e214da4ec2e75789a35a2c23eb0c481cea;eoa;0;0;0,000077;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x43570d02cead9c6c8770d18494e9e3ff347f0df0;eoa;0;0;0,000077;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x8d2ae74898d7c068dd9e1a73929dd77b75d819b7;eoa;0;0;0,000077;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0x93db2e90f8b2b073010b425f9350202330bd923e;eoa;0;0;0,000154;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xcc6b666c46c7d5d0cfbfdbf2940b60eb09c59306;eoa;0;0;0,000077;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0x1320382143d98a80a0b247148a42dd2aa33d9c2d;0xe33fae378ab2eb2b8e82cc57a8f503b02a6f0498;eoa;0;0;-2,058823;USDC
